Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AiFeatureSettings_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AiFeatureSettings_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AiUsage_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AiUsage_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AiUsage_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AiUsage_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AccountSummarySettings_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AccountSummarySettings_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AccountSummarySettings_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AccountSummarySettings_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/NextBestActionRules_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/NextBestActionRules_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/NextBestActionRules_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/NextBestActionRules_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/PromptTemplates_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/PromptTemplates_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/PromptTemplates_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/PromptTemplates_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AiFeedback_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AiFeedback_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AiFeedback_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/AiFeedback_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/CrossSellAiSettings_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/CrossSellAiSettings_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/CrossSellAiSettings_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/CrossSellAiSettings_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/RenewalRiskSettings_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/RenewalRiskSettings_razor.g.cs,3243,100,T:System.Text.Json.JsonDocument,,,,,using var _ = JsonDocument.Parse(value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/RenewalRiskSettings_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/AiConfig/RenewalRiskSettings_razor.g.cs,3231,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/CarrierConfig/CarrierSettings_razor.g.cs,3792,58,T:System.Text.Json.JsonDocument,,,,,"using var _ = JsonDocument.Parse(string.IsNullOrWhiteSpace(value) ? ""{}"" : value);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/CarrierConfig/CarrierSettings_razor.g.cs,3792,58,T:System.Text.Json.JsonDocument,,,,,"using var _ = JsonDocument.Parse(string.IsNullOrWhiteSpace(value) ? ""{}"" : value);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/IntegrationConfig/PaymentGateway_razor.g.cs,3633,12,T:System.Text.Json.JsonDocument,,,,,using var document = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/IntegrationConfig/PaymentGateway_razor.g.cs,3633,12,T:System.Text.Json.JsonDocument,,,,,using var document = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/IntegrationConfig/ProposalDeliveryProviders_razor.g.cs,1466,8,T:System.Uri,,,,,"if (!Uri.TryCreate(normalized, UriKind.Absolute, out var uri) || !string.Equals(uri.Scheme, ""smtp"", StringComparison.OrdinalIgnoreCase)) return normalized;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/TenantConfig/IntegrationConfig/ProposalDeliveryProviders_razor.g.cs,1466,8,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"if (!Uri.TryCreate(normalized, UriKind.Absolute, out var uri) || !string.Equals(uri.Scheme, ""smtp"", StringComparison.OrdinalIgnoreCase)) return normalized;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Commercial/PlanDetail_razor.g.cs,5974,16,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(LoadFeaturesAsync(), LoadLimitsAsync(), LoadAddOnsAsync());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Commercial/SubscriptionList_razor.g.cs,3404,8,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(LoadAsync(), LoadPlansAsync());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Commercial/SubscriptionDetail_razor.g.cs,3871,8,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(LoadCoreAsync(), LoadPlansAsync());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Monitoring/SystemHealth_razor.g.cs,2551,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(healthTask, alertTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Monitoring/SlaDashboard_razor.g.cs,1899,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(slaTask, healthTask, alertTask, openCountTask);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Audit/AuditLogList_razor.g.cs,2380,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Audit/AuditLogList_razor.g.cs,2380,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Audit/SystemLogs_razor.g.cs,1880,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Audit/SystemLogs_razor.g.cs,1880,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Audit/FieldChangeLogList_razor.g.cs,1561,8,T:System.Uri,,,,,"Nav.NavigateTo($""/platform/audit?entity={Uri.EscapeDataString(row.EntityName)}&entityId={row.EntityId}"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Usage/UsageDashboard_razor.g.cs,1850,12,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(usageTask, violationTask, jobTask);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Quotas/QuotasIndex_razor.g.cs,341,8,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(rulesTask, tenantTask, violationsTask);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Quotas/TenantQuotaDetail_razor.g.cs,2929,8,T:System.Uri,,,,,"Nav.NavigateTo($""/platform/tenants/{TenantId}/usage-events?metric={Uri.EscapeDataString(row.MetricTypeCode)}"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\obj\Debug\net9.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Components/Pages/Platform/Tenants/TenantDeploymentAssignment_razor.g.cs,1947,8,M:System.Threading.Tasks.Task.WhenAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,"await Task.WhenAll(LoadAssignmentAsync(), LoadDropdownsAsync());"
